
position is:  {'x': '13.28', 'y': '6.33', 'quality': 34}
position is:  {'x': '9.79', 'y': '7.33', 'quality': 39}
position is:  {'x': '9.66', 'y': '7.18', 'quality': 39}
position is:  {'x': '9.73', 'y': '7.18', 'quality': 54}
position is:  {'x': '9.69', 'y': '7.40', 'quality': 41}
position is:  {'x': '9.69', 'y': '7.33', 'quality': 42}
position is:  {'x': '9.85', 'y': '7.54', 'quality': 52}
position is:  {'x': '9.69', 'y': '7.20', 'quality': 42}
position is:  {'x': '9.66', 'y': '7.30', 'quality': 41}
position is:  {'x': '9.81', 'y': '7.21', 'quality': 38}
position is:  {'x': '9.01', 'y': '6.50', 'quality': 30}
position is:  {'x': '9.69', 'y': '7.55', 'quality': 43}
position is:  {'x': '9.65', 'y': '7.62', 'quality': 41}
position is:  {'x': '9.65', 'y': '7.37', 'quality': 43}
position is:  {'x': '9.75', 'y': '7.33', 'quality': 54}
position is:  {'x': '9.93', 'y': '7.30', 'quality': 39}
position is:  {'x': '9.12', 'y': '6.49', 'quality': 32}
position is:  {'x': '8.99', 'y': '6.92', 'quality': 21}
position is:  {'x': '9.80', 'y': '7.42', 'quality': 38}
position is:  {'x': '10.00', 'y': '7.67', 'quality': 58}
position is:  {'x': '10.12', 'y': '7.57', 'quality': 56}
position is:  {'x': '9.24', 'y': '6.58', 'quality': 32}
position is:  {'x': '10.12', 'y': '7.55', 'quality': 57}
position is:  {'x': '10.08', 'y': '7.61', 'quality': 57}
position is:  {'x': '10.08', 'y': '7.58', 'quality': 56}
position is:  {'x': '10.06', 'y': '7.62', 'quality': 53}
position is:  {'x': '9.98', 'y': '7.56', 'quality': 53}
position is:  {'x': '10.09', 'y': '7.61', 'quality': 57}
position is:  {'x': '10.05', 'y': '7.60', 'quality': 57}
position is:  {'x': '10.09', 'y': '7.62', 'quality': 57}
position is:  {'x': '10.09', 'y': '7.62', 'quality': 56}
position is:  {'x': '10.08', 'y': '7.61', 'quality': 57}
position is:  {'x': '10.10', 'y': '7.63', 'quality': 57}
position is:  {'x': '10.06', 'y': '7.59', 'quality': 56}
position is:  {'x': '10.15', 'y': '7.54', 'quality': 56}
position is:  {'x': '10.04', 'y': '7.60', 'quality': 57}
position is:  {'x': '10.52', 'y': '7.15', 'quality': 42}
position is:  {'x': '10.10', 'y': '7.58', 'quality': 57}
position is:  {'x': '8.91', 'y': '6.29', 'quality': 31}
position is:  {'x': '9.33', 'y': '6.68', 'quality': 56}
position is:  {'x': '8.80', 'y': '6.10', 'quality': 31}
position is:  {'x': '8.85', 'y': '6.18', 'quality': 29}
position is:  {'x': '8.87', 'y': '6.15', 'quality': 32}
position is:  {'x': '8.85', 'y': '6.16', 'quality': 31}
position is:  {'x': '9.10', 'y': '6.41', 'quality': 32}
position is:  {'x': '9.02', 'y': '6.30', 'quality': 29}
position is:  {'x': '9.12', 'y': '6.34', 'quality': 29}
position is:  {'x': '8.90', 'y': '6.21', 'quality': 31}
position is:  {'x': '8.88', 'y': '6.20', 'quality': 31}
position is:  {'x': '8.99', 'y': '6.19', 'quality': 27}
position is:  {'x': '9.42', 'y': '6.77', 'quality': 31}
position is:  {'x': '8.98', 'y': '6.29', 'quality': 33}
position is:  {'x': '9.15', 'y': '6.49', 'quality': 34}
position is:  {'x': '9.02', 'y': '6.32', 'quality': 32}
position is:  {'x': '9.00', 'y': '6.32', 'quality': 32}
position is:  {'x': '9.37', 'y': '6.88', 'quality': 57}
position is:  {'x': '9.04', 'y': '6.38', 'quality': 31}
position is:  {'x': '8.86', 'y': '6.23', 'quality': 31}
position is:  {'x': '8.85', 'y': '6.06', 'quality': 33}
position is:  {'x': '8.87', 'y': '6.13', 'quality': 32}
position is:  {'x': '9.11', 'y': '6.49', 'quality': 30}
position is:  {'x': '8.99', 'y': '6.23', 'quality': 31}
position is:  {'x': '8.91', 'y': '6.25', 'quality': 29}
position is:  {'x': '8.90', 'y': '6.19', 'quality': 30}
position is:  {'x': '8.92', 'y': '6.44', 'quality': 30}
position is:  {'x': '8.91', 'y': '6.27', 'quality': 30}
position is:  {'x': '8.93', 'y': '6.47', 'quality': 32}
position is:  {'x': '8.95', 'y': '6.24', 'quality': 33}
position is:  {'x': '8.98', 'y': '6.31', 'quality': 30}
position is:  {'x': '8.90', 'y': '6.20', 'quality': 32}
position is:  {'x': '8.94', 'y': '6.16', 'quality': 33}
position is:  {'x': '9.17', 'y': '6.48', 'quality': 32}
position is:  {'x': '8.97', 'y': '6.27', 'quality': 31}
position is:  {'x': '8.95', 'y': '6.28', 'quality': 31}
position is:  {'x': '8.94', 'y': '6.25', 'quality': 32}
position is:  {'x': '8.94', 'y': '6.23', 'quality': 30}
position is:  {'x': '8.92', 'y': '6.24', 'quality': 32}
position is:  {'x': '8.89', 'y': '6.22', 'quality': 29}
position is:  {'x': '8.85', 'y': '6.19', 'quality': 31}
position is:  {'x': '8.90', 'y': '6.27', 'quality': 29}
position is:  {'x': '8.91', 'y': '6.21', 'quality': 31}
position is:  {'x': '8.99', 'y': '6.31', 'quality': 32}
position is:  {'x': '8.91', 'y': '6.28', 'quality': 28}
position is:  {'x': '8.95', 'y': '6.29', 'quality': 29}
position is:  {'x': '8.99', 'y': '6.43', 'quality': 27}
position is:  {'x': '8.95', 'y': '6.34', 'quality': 29}
position is:  {'x': '8.96', 'y': '6.33', 'quality': 28}
position is:  {'x': '8.97', 'y': '6.32', 'quality': 29}
position is:  {'x': '8.96', 'y': '6.31', 'quality': 30}
position is:  {'x': '9.12', 'y': '6.25', 'quality': 33}
position is:  {'x': '8.88', 'y': '6.18', 'quality': 33}
position is:  {'x': '9.05', 'y': '6.43', 'quality': 28}
position is:  {'x': '9.08', 'y': '6.46', 'quality': 29}
position is:  {'x': '9.27', 'y': '6.72', 'quality': 29}
position is:  {'x': '8.96', 'y': '6.37', 'quality': 29}
position is:  {'x': '9.06', 'y': '6.46', 'quality': 28}
position is:  {'x': '9.06', 'y': '6.43', 'quality': 29}
position is:  {'x': '9.22', 'y': '6.61', 'quality': 30}
position is:  {'x': '9.62', 'y': '7.28', 'quality': 53}
position is:  {'x': '9.49', 'y': '7.06', 'quality': 30}
position is:  {'x': '9.27', 'y': '6.80', 'quality': 29}
position is:  {'x': '9.17', 'y': '6.56', 'quality': 31}
position is:  {'x': '9.02', 'y': '6.41', 'quality': 32}
position is:  {'x': '9.07', 'y': '6.52', 'quality': 28}
position is:  {'x': '9.54', 'y': '6.99', 'quality': 35}
position is:  {'x': '10.12', 'y': '7.62', 'quality': 57}
position is:  {'x': '9.99', 'y': '7.61', 'quality': 58}
position is:  {'x': '10.15', 'y': '7.59', 'quality': 56}
position is:  {'x': '9.66', 'y': '7.09', 'quality': 56}
position is:  {'x': '8.82', 'y': '6.16', 'quality': 31}
position is:  {'x': '8.78', 'y': '6.10', 'quality': 30}
position is:  {'x': '9.13', 'y': '6.04', 'quality': 56}
position is:  {'x': '8.80', 'y': '6.16', 'quality': 29}
position is:  {'x': '10.02', 'y': '7.49', 'quality': 57}
position is:  {'x': '9.98', 'y': '7.41', 'quality': 36}
position is:  {'x': '9.93', 'y': '7.40', 'quality': 35}
position is:  {'x': '10.13', 'y': '7.62', 'quality': 57}
position is:  {'x': '10.16', 'y': '7.59', 'quality': 56}
position is:  {'x': '9.25', 'y': '6.54', 'quality': 32}
position is:  {'x': '8.88', 'y': '6.21', 'quality': 29}
position is:  {'x': '8.90', 'y': '6.19', 'quality': 32}
position is:  {'x': '8.89', 'y': '6.25', 'quality': 29}
position is:  {'x': '8.95', 'y': '6.28', 'quality': 30}
position is:  {'x': '9.26', 'y': '6.63', 'quality': 32}
position is:  {'x': '8.91', 'y': '6.25', 'quality': 30}
position is:  {'x': '8.96', 'y': '6.27', 'quality': 32}
position is:  {'x': '8.94', 'y': '6.30', 'quality': 30}
position is:  {'x': '9.00', 'y': '6.42', 'quality': 29}
position is:  {'x': '8.98', 'y': '6.34', 'quality': 28}
position is:  {'x': '10.11', 'y': '7.61', 'quality': 56}
position is:  {'x': '9.24', 'y': '6.74', 'quality': 28}
position is:  {'x': '9.00', 'y': '6.37', 'quality': 30}
position is:  {'x': '9.54', 'y': '7.09', 'quality': 47}
position is:  {'x': '9.72', 'y': '7.42', 'quality': 50}
position is:  {'x': '9.98', 'y': '7.42', 'quality': 55}
position is:  {'x': '9.45', 'y': '7.00', 'quality': 29}
position is:  {'x': '8.99', 'y': '6.67', 'quality': 24}
position is:  {'x': '8.96', 'y': '6.49', 'quality': 26}
position is:  {'x': '8.98', 'y': '6.48', 'quality': 26}
position is:  {'x': '8.98', 'y': '6.53', 'quality': 26}
position is:  {'x': '8.90', 'y': '6.45', 'quality': 29}
position is:  {'x': '8.97', 'y': '6.62', 'quality': 24}
position is:  {'x': '9.01', 'y': '6.70', 'quality': 25}
position is:  {'x': '9.46', 'y': '7.08', 'quality': 55}
position is:  {'x': '10.05', 'y': '7.51', 'quality': 56}
position is:  {'x': '10.02', 'y': '7.58', 'quality': 57}
position is:  {'x': '9.87', 'y': '7.34', 'quality': 34}
position is:  {'x': '9.12', 'y': '6.41', 'quality': 56}
position is:  {'x': '9.02', 'y': '6.33', 'quality': 31}
position is:  {'x': '9.34', 'y': '6.62', 'quality': 56}
position is:  {'x': '9.30', 'y': '6.63', 'quality': 32}
position is:  {'x': '9.55', 'y': '7.45', 'quality': 40}
position is:  {'x': '9.28', 'y': '6.99', 'quality': 47}
position is:  {'x': '9.68', 'y': '7.52', 'quality': 46}
position is:  {'x': '9.36', 'y': '7.12', 'quality': 47}
position is:  {'x': '9.33', 'y': '7.00', 'quality': 50}
position is:  {'x': '10.01', 'y': '7.45', 'quality': 55}
position is:  {'x': '9.38', 'y': '6.77', 'quality': 33}
position is:  {'x': '9.15', 'y': '6.49', 'quality': 30}
position is:  {'x': '9.22', 'y': '6.57', 'quality': 32}
position is:  {'x': '9.37', 'y': '6.73', 'quality': 30}
position is:  {'x': '9.39', 'y': '6.78', 'quality': 30}
position is:  {'x': '9.27', 'y': '6.63', 'quality': 31}
position is:  {'x': '9.41', 'y': '6.82', 'quality': 34}
position is:  {'x': '9.51', 'y': '6.99', 'quality': 39}
position is:  {'x': '10.00', 'y': '7.49', 'quality': 56}
position is:  {'x': '8.97', 'y': '6.21', 'quality': 33}
position is:  {'x': '8.85', 'y': '6.12', 'quality': 30}
position is:  {'x': '8.85', 'y': '6.13', 'quality': 31}
position is:  {'x': '8.96', 'y': '6.31', 'quality': 30}
position is:  {'x': '9.41', 'y': '6.77', 'quality': 31}
position is:  {'x': '9.42', 'y': '6.79', 'quality': 32}
position is:  {'x': '8.95', 'y': '6.29', 'quality': 30}
position is:  {'x': '8.93', 'y': '6.27', 'quality': 29}
position is:  {'x': '8.94', 'y': '6.29', 'quality': 30}
position is:  {'x': '9.54', 'y': '7.08', 'quality': 49}
position is:  {'x': '10.09', 'y': '7.51', 'quality': 55}
position is:  {'x': '8.94', 'y': '6.31', 'quality': 30}
position is:  {'x': '8.90', 'y': '6.28', 'quality': 31}
position is:  {'x': '8.87', 'y': '6.20', 'quality': 32}
position is:  {'x': '8.94', 'y': '6.31', 'quality': 30}
position is:  {'x': '8.97', 'y': '6.37', 'quality': 29}
position is:  {'x': '8.95', 'y': '6.32', 'quality': 32}
position is:  {'x': '8.91', 'y': '6.21', 'quality': 31}
position is:  {'x': '8.88', 'y': '6.23', 'quality': 30}
position is:  {'x': '8.91', 'y': '6.22', 'quality': 32}
position is:  {'x': '9.46', 'y': '6.81', 'quality': 36}
position is:  {'x': '10.01', 'y': '7.41', 'quality': 56}
position is:  {'x': '9.76', 'y': '7.23', 'quality': 57}
position is:  {'x': '9.48', 'y': '6.87', 'quality': 37}
position is:  {'x': '9.33', 'y': '6.69', 'quality': 32}
position is:  {'x': '9.14', 'y': '6.40', 'quality': 32}
position is:  {'x': '9.05', 'y': '6.33', 'quality': 33}
position is:  {'x': '9.13', 'y': '6.53', 'quality': 35}
position is:  {'x': '9.07', 'y': '6.37', 'quality': 32}
position is:  {'x': '9.16', 'y': '6.29', 'quality': 31}
position is:  {'x': '9.38', 'y': '6.75', 'quality': 31}
position is:  {'x': '9.28', 'y': '6.50', 'quality': 32}
position is:  {'x': '8.90', 'y': '6.26', 'quality': 31}
position is:  {'x': '8.94', 'y': '6.23', 'quality': 32}
position is:  {'x': '9.73', 'y': '7.25', 'quality': 43}
position is:  {'x': '10.07', 'y': '7.61', 'quality': 55}
position is:  {'x': '9.12', 'y': '6.63', 'quality': 31}
position is:  {'x': '8.88', 'y': '6.21', 'quality': 30}
position is:  {'x': '8.91', 'y': '6.31', 'quality': 31}
position is:  {'x': '9.87', 'y': '7.43', 'quality': 45}
position is:  {'x': '8.95', 'y': '6.28', 'quality': 31}
position is:  {'x': '8.85', 'y': '6.18', 'quality': 30}
position is:  {'x': '9.03', 'y': '6.34', 'quality': 32}
position is:  {'x': '8.92', 'y': '6.27', 'quality': 30}
position is:  {'x': '9.38', 'y': '6.73', 'quality': 32}
position is:  {'x': '9.34', 'y': '6.69', 'quality': 32}
position is:  {'x': '9.83', 'y': '7.23', 'quality': 55}
position is:  {'x': '10.11', 'y': '7.46', 'quality': 56}
position is:  {'x': '9.28', 'y': '6.64', 'quality': 32}
position is:  {'x': '10.04', 'y': '7.49', 'quality': 56}
position is:  {'x': '10.14', 'y': '7.49', 'quality': 55}
position is:  {'x': '10.14', 'y': '7.55', 'quality': 56}
position is:  {'x': '10.12', 'y': '7.50', 'quality': 56}
position is:  {'x': '10.09', 'y': '7.49', 'quality': 56}
position is:  {'x': '8.92', 'y': '6.21', 'quality': 32}
position is:  {'x': '9.15', 'y': '6.47', 'quality': 33}
position is:  {'x': '9.42', 'y': '6.76', 'quality': 34}
position is:  {'x': '9.39', 'y': '6.74', 'quality': 33}
position is:  {'x': '9.13', 'y': '6.49', 'quality': 32}
position is:  {'x': '9.39', 'y': '6.79', 'quality': 32}
position is:  {'x': '9.43', 'y': '6.75', 'quality': 34}
position is:  {'x': '9.44', 'y': '6.93', 'quality': 36}
position is:  {'x': '9.40', 'y': '6.72', 'quality': 33}
position is:  {'x': '9.36', 'y': '6.74', 'quality': 29}
position is:  {'x': '9.66', 'y': '7.49', 'quality': 44}
position is:  {'x': '10.13', 'y': '7.51', 'quality': 55}
position is:  {'x': '9.67', 'y': '7.05', 'quality': 30}
position is:  {'x': '9.64', 'y': '7.19', 'quality': 41}
position is:  {'x': '9.65', 'y': '7.40', 'quality': 43}
position is:  {'x': '9.74', 'y': '7.51', 'quality': 42}
position is:  {'x': '9.67', 'y': '7.50', 'quality': 44}
position is:  {'x': '9.75', 'y': '7.50', 'quality': 44}
position is:  {'x': '9.67', 'y': '7.35', 'quality': 43}
position is:  {'x': '9.70', 'y': '7.50', 'quality': 48}
position is:  {'x': '9.72', 'y': '7.46', 'quality': 46}
position is:  {'x': '9.80', 'y': '7.24', 'quality': 57}
position is:  {'x': '9.34', 'y': '6.74', 'quality': 30}
position is:  {'x': '9.25', 'y': '6.67', 'quality': 29}
position is:  {'x': '10.06', 'y': '7.48', 'quality': 56}
position is:  {'x': '10.11', 'y': '7.54', 'quality': 56}
position is:  {'x': '10.15', 'y': '7.51', 'quality': 55}
position is:  {'x': '10.14', 'y': '7.55', 'quality': 56}
position is:  {'x': '10.14', 'y': '7.50', 'quality': 56}
position is:  {'x': '10.06', 'y': '7.49', 'quality': 55}
position is:  {'x': '10.13', 'y': '7.54', 'quality': 56}
position is:  {'x': '9.45', 'y': '6.90', 'quality': 38}
position is:  {'x': '9.67', 'y': '7.42', 'quality': 47}
position is:  {'x': '9.58', 'y': '7.18', 'quality': 43}
position is:  {'x': '9.69', 'y': '7.48', 'quality': 47}
position is:  {'x': '9.13', 'y': '6.43', 'quality': 33}
position is:  {'x': '9.07', 'y': '6.39', 'quality': 31}
position is:  {'x': '9.15', 'y': '6.47', 'quality': 31}
position is:  {'x': '8.94', 'y': '6.32', 'quality': 30}
position is:  {'x': '9.67', 'y': '7.55', 'quality': 45}
position is:  {'x': '9.92', 'y': '7.34', 'quality': 56}
position is:  {'x': '10.13', 'y': '7.45', 'quality': 56}
position is:  {'x': '10.13', 'y': '7.48', 'quality': 56}
position is:  {'x': '10.13', 'y': '7.47', 'quality': 56}
position is:  {'x': '9.75', 'y': '7.38', 'quality': 48}
position is:  {'x': '9.52', 'y': '7.09', 'quality': 35}
position is:  {'x': '9.18', 'y': '6.57', 'quality': 32}
position is:  {'x': '9.20', 'y': '6.84', 'quality': 42}
position is:  {'x': '9.77', 'y': '7.35', 'quality': 54}
position is:  {'x': '9.38', 'y': '6.84', 'quality': 53}
position is:  {'x': '9.47', 'y': '7.09', 'quality': 47}
position is:  {'x': '9.76', 'y': '7.42', 'quality': 48}
position is:  {'x': '8.64', 'y': '5.97', 'quality': 31}
position is:  {'x': '8.93', 'y': '6.21', 'quality': 32}
position is:  {'x': '9.48', 'y': '6.69', 'quality': 30}
position is:  {'x': '10.12', 'y': '7.53', 'quality': 56}
position is:  {'x': '10.11', 'y': '7.47', 'quality': 55}
position is:  {'x': '10.10', 'y': '7.50', 'quality': 56}
position is:  {'x': '10.13', 'y': '7.48', 'quality': 55}
position is:  {'x': '9.47', 'y': '6.89', 'quality': 34}
position is:  {'x': '10.06', 'y': '7.48', 'quality': 56}
position is:  {'x': '8.99', 'y': '6.23', 'quality': 32}
position is:  {'x': '8.80', 'y': '6.21', 'quality': 27}
position is:  {'x': '8.81', 'y': '6.22', 'quality': 29}
position is:  {'x': '8.83', 'y': '6.26', 'quality': 28}
position is:  {'x': '8.89', 'y': '6.32', 'quality': 29}
position is:  {'x': '8.85', 'y': '6.21', 'quality': 30}
position is:  {'x': '8.84', 'y': '6.34', 'quality': 28}
position is:  {'x': '8.80', 'y': '6.34', 'quality': 26}
position is:  {'x': '8.83', 'y': '6.36', 'quality': 28}
position is:  {'x': '8.82', 'y': '6.25', 'quality': 28}
position is:  {'x': '8.87', 'y': '6.21', 'quality': 31}
position is:  {'x': '8.82', 'y': '6.15', 'quality': 30}
position is:  {'x': '8.98', 'y': '6.40', 'quality': 33}
position is:  {'x': '9.08', 'y': '6.39', 'quality': 33}
position is:  {'x': '9.13', 'y': '6.46', 'quality': 30}
position is:  {'x': '8.98', 'y': '6.30', 'quality': 31}
position is:  {'x': '9.04', 'y': '6.48', 'quality': 30}
position is:  {'x': '9.04', 'y': '6.36', 'quality': 30}
position is:  {'x': '8.54', 'y': '5.82', 'quality': 32}
position is:  {'x': '9.00', 'y': '6.33', 'quality': 32}
position is:  {'x': '9.27', 'y': '6.61', 'quality': 33}
position is:  {'x': '9.20', 'y': '6.50', 'quality': 32}
position is:  {'x': '9.25', 'y': '6.52', 'quality': 33}
position is:  {'x': '9.30', 'y': '6.59', 'quality': 31}
position is:  {'x': '9.32', 'y': '6.62', 'quality': 31}
position is:  {'x': '9.23', 'y': '6.53', 'quality': 32}
position is:  {'x': '9.35', 'y': '6.74', 'quality': 36}
position is:  {'x': '8.37', 'y': '5.67', 'quality': 32}
position is:  {'x': '9.33', 'y': '6.76', 'quality': 33}
position is:  {'x': '9.89', 'y': '7.30', 'quality': 56}
position is:  {'x': '9.10', 'y': '6.39', 'quality': 33}
position is:  {'x': '8.98', 'y': '6.29', 'quality': 31}
position is:  {'x': '9.27', 'y': '6.61', 'quality': 30}
position is:  {'x': '9.22', 'y': '6.51', 'quality': 33}
position is:  {'x': '9.19', 'y': '6.47', 'quality': 32}
position is:  {'x': '9.34', 'y': '6.67', 'quality': 31}
position is:  {'x': '8.93', 'y': '6.22', 'quality': 31}
position is:  {'x': '9.20', 'y': '6.56', 'quality': 31}
position is:  {'x': '7.85', 'y': '5.17', 'quality': 30}
position is:  {'x': '8.17', 'y': '5.47', 'quality': 29}
position is:  {'x': '7.96', 'y': '5.23', 'quality': 32}
position is:  {'x': '8.67', 'y': '5.94', 'quality': 30}
position is:  {'x': '8.51', 'y': '5.80', 'quality': 32}
position is:  {'x': '9.34', 'y': '6.81', 'quality': 56}
position is:  {'x': '9.81', 'y': '7.48', 'quality': 51}
position is:  {'x': '9.78', 'y': '7.21', 'quality': 26}
position is:  {'x': '8.74', 'y': '6.24', 'quality': 32}
position is:  {'x': '7.93', 'y': '5.19', 'quality': 33}
position is:  {'x': '7.93', 'y': '5.41', 'quality': 32}
position is:  {'x': '7.91', 'y': '5.22', 'quality': 31}
position is:  {'x': '8.15', 'y': '5.43', 'quality': 31}
position is:  {'x': '8.30', 'y': '5.62', 'quality': 30}
position is:  {'x': '9.15', 'y': '6.63', 'quality': 27}
position is:  {'x': '9.96', 'y': '7.49', 'quality': 55}
position is:  {'x': '10.02', 'y': '7.61', 'quality': 43}
position is:  {'x': '9.49', 'y': '7.33', 'quality': 25}
position is:  {'x': '9.73', 'y': '7.51', 'quality': 49}
position is:  {'x': '9.50', 'y': '7.61', 'quality': 38}
position is:  {'x': '9.66', 'y': '7.55', 'quality': 45}
position is:  {'x': '9.00', 'y': '6.38', 'quality': 32}
position is:  {'x': '8.95', 'y': '6.32', 'quality': 29}
position is:  {'x': '9.33', 'y': '6.75', 'quality': 51}
position is:  {'x': '8.97', 'y': '6.38', 'quality': 32}
position is:  {'x': '9.06', 'y': '6.52', 'quality': 30}
position is:  {'x': '8.96', 'y': '6.32', 'quality': 29}
position is:  {'x': '9.97', 'y': '7.50', 'quality': 55}
position is:  {'x': '9.58', 'y': '7.10', 'quality': 31}
position is:  {'x': '9.67', 'y': '7.20', 'quality': 33}
position is:  {'x': '10.06', 'y': '7.57', 'quality': 58}
position is:  {'x': '9.96', 'y': '7.61', 'quality': 55}
position is:  {'x': '9.90', 'y': '7.43', 'quality': 55}
position is:  {'x': '9.80', 'y': '7.21', 'quality': 56}
position is:  {'x': '10.09', 'y': '7.48', 'quality': 56}
position is:  {'x': '10.10', 'y': '7.46', 'quality': 55}
position is:  {'x': '10.07', 'y': '7.46', 'quality': 56}
position is:  {'x': '9.78', 'y': '7.30', 'quality': 56}
position is:  {'x': '9.92', 'y': '7.45', 'quality': 49}
position is:  {'x': '9.79', 'y': '7.52', 'quality': 41}
position is:  {'x': '9.76', 'y': '7.43', 'quality': 40}
position is:  {'x': '9.78', 'y': '7.46', 'quality': 47}
position is:  {'x': '9.68', 'y': '7.47', 'quality': 40}
position is:  {'x': '9.27', 'y': '7.17', 'quality': 19}
position is:  {'x': '9.09', 'y': '7.33', 'quality': 36}
position is:  {'x': '9.09', 'y': '7.30', 'quality': 36}
position is:  {'x': '9.30', 'y': '7.45', 'quality': 35}
position is:  {'x': '9.44', 'y': '7.48', 'quality': 37}
position is:  {'x': '9.37', 'y': '7.42', 'quality': 37}
position is:  {'x': '9.40', 'y': '7.44', 'quality': 35}
position is:  {'x': '9.44', 'y': '7.46', 'quality': 37}
position is:  {'x': '9.42', 'y': '7.38', 'quality': 36}
position is:  {'x': '9.42', 'y': '7.43', 'quality': 36}
position is:  {'x': '9.29', 'y': '7.36', 'quality': 35}
position is:  {'x': '9.37', 'y': '7.45', 'quality': 37}
position is:  {'x': '9.29', 'y': '7.40', 'quality': 36}
position is:  {'x': '9.14', 'y': '7.30', 'quality': 35}
position is:  {'x': '9.39', 'y': '7.41', 'quality': 35}
position is:  {'x': '9.25', 'y': '7.31', 'quality': 35}
position is:  {'x': '8.74', 'y': '6.86', 'quality': 19}
position is:  {'x': '8.85', 'y': '7.26', 'quality': 35}
position is:  {'x': '8.89', 'y': '6.91', 'quality': 25}
position is:  {'x': '8.88', 'y': '6.91', 'quality': 21}
position is:  {'x': '8.88', 'y': '6.27', 'quality': 30}
position is:  {'x': '8.45', 'y': '5.74', 'quality': 31}
position is:  {'x': '9.32', 'y': '6.74', 'quality': 55}
position is:  {'x': '10.08', 'y': '7.40', 'quality': 55}
position is:  {'x': '8.54', 'y': '5.88', 'quality': 29}
position is:  {'x': '10.04', 'y': '7.49', 'quality': 57}
position is:  {'x': '9.90', 'y': '7.42', 'quality': 56}
position is:  {'x': '9.93', 'y': '7.49', 'quality': 55}
position is:  {'x': '9.57', 'y': '7.15', 'quality': 52}
position is:  {'x': '10.13', 'y': '7.52', 'quality': 56}
position is:  {'x': '9.74', 'y': '7.14', 'quality': 56}
position is:  {'x': '10.07', 'y': '7.48', 'quality': 56}
position is:  {'x': '10.04', 'y': '7.50', 'quality': 56}
position is:  {'x': '10.11', 'y': '7.53', 'quality': 56}
position is:  {'x': '10.12', 'y': '7.49', 'quality': 55}
position is:  {'x': '9.50', 'y': '7.50', 'quality': 36}
position is:  {'x': '9.56', 'y': '7.55', 'quality': 46}
position is:  {'x': '9.78', 'y': '7.53', 'quality': 56}
position is:  {'x': '10.10', 'y': '7.44', 'quality': 56}
position is:  {'x': '10.06', 'y': '7.60', 'quality': 56}
position is:  {'x': '10.04', 'y': '7.52', 'quality': 56}
position is:  {'x': '10.01', 'y': '7.62', 'quality': 57}
position is:  {'x': '10.02', 'y': '7.64', 'quality': 58}
position is:  {'x': '10.06', 'y': '7.62', 'quality': 58}
position is:  {'x': '10.04', 'y': '7.59', 'quality': 57}
position is:  {'x': '10.09', 'y': '7.65', 'quality': 58}
position is:  {'x': '10.11', 'y': '7.62', 'quality': 56}
position is:  {'x': '10.07', 'y': '7.57', 'quality': 56}
position is:  {'x': '9.81', 'y': '7.38', 'quality': 60}
position is:  {'x': '10.09', 'y': '7.59', 'quality': 55}
position is:  {'x': '10.06', 'y': '7.48', 'quality': 55}
position is:  {'x': '10.09', 'y': '7.52', 'quality': 55}
position is:  {'x': '9.93', 'y': '7.57', 'quality': 41}
position is:  {'x': '9.84', 'y': '7.48', 'quality': 56}
position is:  {'x': '10.11', 'y': '7.53', 'quality': 55}
position is:  {'x': '9.86', 'y': '7.43', 'quality': 52}
position is:  {'x': '10.00', 'y': '7.57', 'quality': 56}
position is:  {'x': '10.48', 'y': '7.09', 'quality': 40}
position is:  {'x': '10.04', 'y': '7.44', 'quality': 51}
position is:  {'x': '9.95', 'y': '7.47', 'quality': 55}
position is:  {'x': '9.98', 'y': '7.49', 'quality': 56}
position is:  {'x': '10.14', 'y': '7.46', 'quality': 55}
position is:  {'x': '9.47', 'y': '7.12', 'quality': 51}
position is:  {'x': '9.96', 'y': '7.40', 'quality': 56}
position is:  {'x': '10.05', 'y': '7.50', 'quality': 55}
position is:  {'x': '9.57', 'y': '7.26', 'quality': 38}
position is:  {'x': '9.37', 'y': '6.83', 'quality': 32}
position is:  {'x': '9.48', 'y': '6.79', 'quality': 39}
position is:  {'x': '9.10', 'y': '6.44', 'quality': 31}
position is:  {'x': '9.63', 'y': '6.93', 'quality': 35}
position is:  {'x': '9.64', 'y': '6.95', 'quality': 39}
position is:  {'x': '9.61', 'y': '6.88', 'quality': 34}
position is:  {'x': '9.45', 'y': '6.76', 'quality': 38}
position is:  {'x': '9.64', 'y': '7.12', 'quality': 25}
position is:  {'x': '8.90', 'y': '6.21', 'quality': 31}
position is:  {'x': '9.26', 'y': '6.67', 'quality': 31}
position is:  {'x': '9.16', 'y': '6.46', 'quality': 33}
position is:  {'x': '9.15', 'y': '6.57', 'quality': 34}
position is:  {'x': '9.37', 'y': '6.90', 'quality': 29}
position is:  {'x': '8.95', 'y': '6.24', 'quality': 34}
position is:  {'x': '8.90', 'y': '6.21', 'quality': 31}
position is:  {'x': '8.96', 'y': '6.28', 'quality': 30}
position is:  {'x': '9.37', 'y': '6.87', 'quality': 41}
position is:  {'x': '8.85', 'y': '6.14', 'quality': 31}
position is:  {'x': '8.92', 'y': '6.54', 'quality': 26}
position is:  {'x': '8.96', 'y': '6.47', 'quality': 27}
position is:  {'x': '8.86', 'y': '6.44', 'quality': 26}
position is:  {'x': '8.91', 'y': '6.44', 'quality': 27}
position is:  {'x': '8.83', 'y': '6.40', 'quality': 26}
